1,2014-11-13 19:44:25,-8.822495,39.734521
1,2014-11-13 19:44:26,-8.822524,39.734495
1,2014-11-13 19:44:27,-8.822553,39.734472
1,2014-11-13 19:44:28,-8.822582,39.734456
1,2014-11-13 19:44:29,-8.822616,39.734445
1,2014-11-13 19:44:30,-8.822652,39.734440
1,2014-11-13 19:44:31,-8.822688,39.734439
1,2014-11-13 19:44:32,-8.822730,39.734442
1,2014-11-13 19:44:33,-8.822775,39.734447
1,2014-11-13 19:44:34,-8.822816,39.734450
1,2014-11-13 19:44:35,-8.822851,39.734450
1,2014-11-13 19:44:36,-8.822888,39.734448
1,2014-11-13 19:44:37,-8.822922,39.734436
1,2014-11-13 19:44:38,-8.822949,39.734421
1,2014-11-13 19:44:39,-8.822967,39.734406
1,2014-11-13 19:44:40,-8.822984,39.734389
1,2014-11-13 19:44:42,-8.823020,39.734340
1,2014-11-13 19:44:51,-8.823047,39.734309
1,2014-11-13 19:44:59,-8.823061,39.734301
1,2014-11-13 19:45:01,-8.823078,39.734288
1,2014-11-13 19:45:02,-8.823098,39.734279
1,2014-11-13 19:45:03,-8.823128,39.734273
1,2014-11-13 19:45:04,-8.823165,39.734272
1,2014-11-13 19:45:05,-8.823204,39.734279
1,2014-11-13 19:45:06,-8.823240,39.734291
1,2014-11-13 19:45:07,-8.823271,39.734310
1,2014-11-13 19:45:08,-8.823302,39.734338
1,2014-11-13 19:45:09,-8.823332,39.734371
1,2014-11-13 19:45:10,-8.823365,39.734410
1,2014-11-13 19:45:11,-8.823399,39.734457
1,2014-11-13 19:45:12,-8.823432,39.734501
1,2014-11-13 19:45:13,-8.823458,39.734556
1,2014-11-13 19:45:14,-8.823490,39.734620
1,2014-11-13 19:45:15,-8.823504,39.734680
1,2014-11-13 19:45:16,-8.823520,39.734748
1,2014-11-13 19:45:17,-8.823525,39.734822
1,2014-11-13 19:45:18,-8.823510,39.734905
1,2014-11-13 19:45:19,-8.823506,39.734982
1,2014-11-13 19:45:20,-8.823460,39.735060
1,2014-11-13 19:45:21,-8.823423,39.735116
1,2014-11-13 19:45:22,-8.823360,39.735167
1,2014-11-13 19:45:23,-8.823283,39.735226
1,2014-11-13 19:45:24,-8.823165,39.735312
1,2014-11-13 19:45:25,-8.823059,39.735404
1,2014-11-13 19:45:26,-8.822958,39.735487
1,2014-11-13 19:45:27,-8.822864,39.735567
1,2014-11-13 19:45:28,-8.822782,39.735644
1,2014-11-13 19:45:29,-8.822669,39.735728
1,2014-11-13 19:45:30,-8.822606,39.735794
1,2014-11-13 19:45:31,-8.822523,39.735881
1,2014-11-13 19:45:32,-8.822427,39.735971
1,2014-11-13 19:45:33,-8.822298,39.736056
1,2014-11-13 19:45:34,-8.822220,39.736129
1,2014-11-13 19:45:35,-8.822133,39.736210
1,2014-11-13 19:45:36,-8.822052,39.736288
1,2014-11-13 19:45:37,-8.821974,39.736382
1,2014-11-13 19:45:38,-8.821907,39.736451
1,2014-11-13 19:45:39,-8.821826,39.736517
1,2014-11-13 19:45:40,-8.821731,39.736597
1,2014-11-13 19:45:41,-8.821696,39.736661
1,2014-11-13 19:45:42,-8.821613,39.736737
1,2014-11-13 19:45:43,-8.821540,39.736823
1,2014-11-13 19:45:44,-8.821455,39.736886
1,2014-11-13 19:45:45,-8.821382,39.736941
1,2014-11-13 19:45:46,-8.821316,39.737021
1,2014-11-13 19:45:47,-8.821253,39.737091
1,2014-11-13 19:45:48,-8.821193,39.737150
1,2014-11-13 19:45:49,-8.821108,39.737227
1,2014-11-13 19:45:50,-8.821028,39.737300
1,2014-11-13 19:45:51,-8.820932,39.737391
1,2014-11-13 19:45:52,-8.820848,39.737497
1,2014-11-13 19:45:53,-8.820761,39.737585
1,2014-11-13 19:45:54,-8.820672,39.737665
1,2014-11-13 19:45:55,-8.820564,39.737748
1,2014-11-13 19:45:56,-8.820432,39.737858
1,2014-11-13 19:45:57,-8.820317,39.737932
1,2014-11-13 19:45:58,-8.820263,39.738061
1,2014-11-13 19:45:59,-8.820114,39.738142
1,2014-11-13 19:46:00,-8.819976,39.738211
1,2014-11-13 19:46:01,-8.819800,39.738282
1,2014-11-13 19:46:02,-8.819678,39.738332
1,2014-11-13 19:46:03,-8.819512,39.738398
1,2014-11-13 19:46:04,-8.819401,39.738441
1,2014-11-13 19:46:05,-8.819272,39.738492
1,2014-11-13 19:46:06,-8.819104,39.738557
1,2014-11-13 19:46:07,-8.819007,39.738592
1,2014-11-13 19:46:08,-8.818880,39.738638
1,2014-11-13 19:46:09,-8.818749,39.738685
1,2014-11-13 19:46:10,-8.818636,39.738724
1,2014-11-13 19:46:11,-8.818525,39.738762
1,2014-11-13 19:46:12,-8.818416,39.738796
1,2014-11-13 19:46:13,-8.818331,39.738817
1,2014-11-13 19:46:14,-8.818272,39.738826
1,2014-11-13 19:46:15,-8.818211,39.738834
1,2014-11-13 19:46:16,-8.818124,39.738847
1,2014-11-13 19:46:17,-8.818032,39.738842
1,2014-11-13 19:46:18,-8.817919,39.738849
1,2014-11-13 19:46:19,-8.817886,39.738857
1,2014-11-13 19:46:20,-8.817783,39.738904
1,2014-11-13 19:46:21,-8.817710,39.738971
1,2014-11-13 19:46:23,-8.817670,39.739056
1,2014-11-13 19:46:24,-8.817666,39.739093
1,2014-11-13 19:46:25,-8.817685,39.739189
1,2014-11-13 19:46:26,-8.817725,39.739248
1,2014-11-13 19:46:27,-8.817777,39.739295
1,2014-11-13 19:46:29,-8.817786,39.739302
1,2014-11-13 19:46:33,-8.818051,39.739359
1,2014-11-13 19:46:34,-8.818247,39.739402
1,2014-11-13 19:46:35,-8.818385,39.739408
1,2014-11-13 19:46:36,-8.818493,39.739402
1,2014-11-13 19:46:37,-8.818618,39.739397
1,2014-11-13 19:46:38,-8.818748,39.739383
1,2014-11-13 19:46:39,-8.818877,39.739369
1,2014-11-13 19:46:40,-8.819006,39.739365
1,2014-11-13 19:46:41,-8.819114,39.739388
1,2014-11-13 19:46:42,-8.819193,39.739409
1,2014-11-13 19:46:43,-8.819281,39.739437
1,2014-11-13 19:46:44,-8.819333,39.739457
1,2014-11-13 19:46:45,-8.819395,39.739532
1,2014-11-13 19:46:46,-8.819425,39.739611
1,2014-11-13 19:46:47,-8.819439,39.739671
1,2014-11-13 19:46:48,-8.819441,39.739747
1,2014-11-13 19:46:49,-8.819422,39.739838
1,2014-11-13 19:46:50,-8.819404,39.739933
1,2014-11-13 19:46:51,-8.819377,39.740049
1,2014-11-13 19:46:52,-8.819354,39.740167
1,2014-11-13 19:46:53,-8.819338,39.740265
1,2014-11-13 19:46:54,-8.819321,39.740396
1,2014-11-13 19:46:55,-8.819276,39.740524
1,2014-11-13 19:46:56,-8.819273,39.740657
1,2014-11-13 19:46:57,-8.819259,39.740792
1,2014-11-13 19:46:58,-8.819242,39.740923
1,2014-11-13 19:46:59,-8.819226,39.741104
1,2014-11-13 19:47:00,-8.819221,39.741249
1,2014-11-13 19:47:01,-8.819226,39.741418
1,2014-11-13 19:47:02,-8.819220,39.741570
1,2014-11-13 19:47:03,-8.819205,39.741758
1,2014-11-13 19:47:04,-8.819193,39.741917
1,2014-11-13 19:47:05,-8.819166,39.742082
1,2014-11-13 19:47:06,-8.819169,39.742249
1,2014-11-13 19:47:07,-8.819161,39.742395
1,2014-11-13 19:47:08,-8.819150,39.742564
1,2014-11-13 19:47:09,-8.819150,39.742708
1,2014-11-13 19:47:10,-8.819149,39.742879
1,2014-11-13 19:47:11,-8.819136,39.743032
1,2014-11-13 19:47:12,-8.819121,39.743193
1,2014-11-13 19:47:13,-8.819107,39.743347
1,2014-11-13 19:47:14,-8.819067,39.743466
1,2014-11-13 19:47:15,-8.819052,39.743598
1,2014-11-13 19:47:16,-8.819082,39.743723
1,2014-11-13 19:47:17,-8.819078,39.743851
1,2014-11-13 19:47:18,-8.819021,39.743971
1,2014-11-13 19:47:19,-8.819006,39.744127
1,2014-11-13 19:47:20,-8.819004,39.744191
1,2014-11-13 19:47:21,-8.818968,39.744248
1,2014-11-13 19:47:22,-8.818968,39.744343
1,2014-11-13 19:47:23,-8.818944,39.744420
1,2014-11-13 19:47:24,-8.818916,39.744515
1,2014-11-13 19:47:25,-8.818886,39.744609
1,2014-11-13 19:47:26,-8.818842,39.744689
1,2014-11-13 19:47:27,-8.818803,39.744776
1,2014-11-13 19:47:28,-8.818751,39.744854
1,2014-11-13 19:47:29,-8.818676,39.744942
1,2014-11-13 19:47:30,-8.818575,39.745012
1,2014-11-13 19:47:31,-8.818499,39.745078
