8,2014-11-13 19:37:05,-8.82207,39.73427,1
8,2014-11-13 19:37:06,-8.82208,39.73429,1
8,2014-11-13 19:37:07,-8.82208,39.73430,1
8,2014-11-13 19:37:08,-8.82208,39.73431,1
8,2014-11-13 19:37:09,-8.82208,39.73432,1
8,2014-11-13 19:37:10,-8.82208,39.73434,1
8,2014-11-13 19:37:11,-8.82207,39.73435,1
8,2014-11-13 19:37:12,-8.82207,39.73436,1
8,2014-11-13 19:37:14,-8.82207,39.73438,1
8,2014-11-13 19:37:15,-8.82208,39.73439,1
8,2014-11-13 19:37:16,-8.82208,39.73440,1
8,2014-11-13 19:37:18,-8.82208,39.73441,1
8,2014-11-13 19:37:20,-8.82207,39.73442,1
8,2014-11-13 19:37:21,-8.82206,39.73443,1
8,2014-11-13 19:37:22,-8.82205,39.73444,1
8,2014-11-13 19:37:23,-8.82204,39.73445,1
8,2014-11-13 19:37:25,-8.82203,39.73446,1
8,2014-11-13 19:37:26,-8.82203,39.73447,1
8,2014-11-13 19:37:28,-8.82203,39.73448,1
8,2014-11-13 19:37:31,-8.82204,39.73449,1
8,2014-11-13 19:37:34,-8.82204,39.73450,1
8,2014-11-13 19:37:36,-8.82206,39.73450,1
8,2014-11-13 19:37:38,-8.82208,39.73450,1
8,2014-11-13 19:37:40,-8.82210,39.73451,1
8,2014-11-13 19:37:41,-8.82211,39.73451,1
8,2014-11-13 19:37:43,-8.82213,39.73451,1
8,2014-11-13 19:37:45,-8.82215,39.73451,1
8,2014-11-13 19:37:47,-8.82216,39.73450,1
8,2014-11-13 19:37:49,-8.82218,39.73450,1
8,2014-11-13 19:37:51,-8.82220,39.73450,1
8,2014-11-13 19:37:53,-8.82221,39.73450,1
8,2014-11-13 19:37:54,-8.82222,39.73450,1
8,2014-11-13 19:37:56,-8.82224,39.73450,1
8,2014-11-13 19:37:59,-8.82226,39.73451,1
8,2014-11-13 19:38:00,-8.82227,39.73452,1
8,2014-11-13 19:38:02,-8.82228,39.73452,1
8,2014-11-13 19:38:04,-8.82229,39.73453,1
8,2014-11-13 19:38:07,-8.82230,39.73455,1
8,2014-11-13 19:38:10,-8.82231,39.73456,1
8,2014-11-13 19:38:21,-8.82232,39.73457,1
8,2014-11-13 19:38:23,-8.82232,39.73458,1
8,2014-11-13 19:38:25,-8.82231,39.73459,1
8,2014-11-13 19:38:33,-8.82232,39.73460,1
8,2014-11-13 19:38:36,-8.82233,39.73461,1
8,2014-11-13 19:38:39,-8.82235,39.73461,1
8,2014-11-13 19:38:44,-8.82236,39.73461,1
8,2014-11-13 19:38:50,-8.82237,39.73461,1
8,2014-11-13 19:39:17,-8.82235,39.73461,1
8,2014-11-13 19:39:18,-8.82234,39.73461,1
8,2014-11-13 19:39:19,-8.82231,39.73461,1
8,2014-11-13 19:39:21,-8.82230,39.73461,1
8,2014-11-13 19:39:24,-8.82229,39.73460,1
8,2014-11-13 19:39:28,-8.82227,39.73461,1
8,2014-11-13 19:39:31,-8.82227,39.73461,1
8,2014-11-13 19:39:39,-8.82228,39.73462,1
8,2014-11-13 19:44:18,-8.82229,39.73463,3
8,2014-11-13 19:44:19,-8.82232,39.73463,3
8,2014-11-13 19:44:20,-8.82236,39.73462,3
8,2014-11-13 19:44:21,-8.82239,39.73460,3
8,2014-11-13 19:44:22,-8.82242,39.73459,3
8,2014-11-13 19:44:23,-8.82244,39.73457,3
8,2014-11-13 19:44:24,-8.82247,39.73455,3
8,2014-11-13 19:44:25,-8.82249,39.73452,3
8,2014-11-13 19:44:26,-8.82252,39.73450,3
8,2014-11-13 19:44:27,-8.82255,39.73447,3
8,2014-11-13 19:44:28,-8.82258,39.73446,3
8,2014-11-13 19:44:29,-8.82262,39.73445,3
8,2014-11-13 19:44:30,-8.82265,39.73444,3
8,2014-11-13 19:44:31,-8.82269,39.73444,3
8,2014-11-13 19:44:32,-8.82273,39.73444,3
8,2014-11-13 19:44:33,-8.82278,39.73445,3
8,2014-11-13 19:44:34,-8.82282,39.73445,3
8,2014-11-13 19:44:35,-8.82285,39.73445,3
8,2014-11-13 19:44:36,-8.82289,39.73445,3
8,2014-11-13 19:44:37,-8.82292,39.73444,3
8,2014-11-13 19:44:38,-8.82295,39.73442,3
8,2014-11-13 19:44:39,-8.82297,39.73441,3
8,2014-11-13 19:44:40,-8.82298,39.73439,3
8,2014-11-13 19:44:42,-8.82302,39.73434,3
8,2014-11-13 19:44:51,-8.82305,39.73431,3
8,2014-11-13 19:44:59,-8.82306,39.73430,3
8,2014-11-13 19:45:01,-8.82308,39.73429,3
8,2014-11-13 19:45:02,-8.82310,39.73428,3
8,2014-11-13 19:45:03,-8.82313,39.73427,3
8,2014-11-13 19:45:04,-8.82316,39.73427,3
8,2014-11-13 19:45:05,-8.82320,39.73428,3
8,2014-11-13 19:45:06,-8.82324,39.73429,3
8,2014-11-13 19:45:07,-8.82327,39.73431,3
8,2014-11-13 19:45:08,-8.82330,39.73434,3
8,2014-11-13 19:45:09,-8.82333,39.73437,3
8,2014-11-13 19:45:10,-8.82337,39.73441,3
8,2014-11-13 19:45:11,-8.82340,39.73446,3
8,2014-11-13 19:45:12,-8.82343,39.73450,3
8,2014-11-13 19:45:13,-8.82346,39.73456,3
8,2014-11-13 19:45:14,-8.82349,39.73462,3
8,2014-11-13 19:45:15,-8.82350,39.73468,3
8,2014-11-13 19:45:16,-8.82352,39.73475,3
8,2014-11-13 19:45:17,-8.82353,39.73482,3
8,2014-11-13 19:45:18,-8.82351,39.73490,3
8,2014-11-13 19:45:19,-8.82351,39.73498,3
8,2014-11-13 19:45:20,-8.82346,39.73506,3
8,2014-11-13 19:45:21,-8.82342,39.73512,3
8,2014-11-13 19:45:22,-8.82336,39.73517,3
8,2014-11-13 19:45:23,-8.82328,39.73523,3
8,2014-11-13 19:45:24,-8.82316,39.73531,3
8,2014-11-13 19:45:25,-8.82306,39.73540,3
8,2014-11-13 19:45:26,-8.82296,39.73549,3
8,2014-11-13 19:45:27,-8.82286,39.73557,3
8,2014-11-13 19:45:28,-8.82278,39.73564,3
8,2014-11-13 19:45:29,-8.82267,39.73573,3
8,2014-11-13 19:45:30,-8.82261,39.73579,3
8,2014-11-13 19:45:31,-8.82252,39.73588,3
8,2014-11-13 19:45:32,-8.82243,39.73597,3
8,2014-11-13 19:45:33,-8.82230,39.73606,3
8,2014-11-13 19:45:34,-8.82222,39.73613,3
8,2014-11-13 19:45:35,-8.82213,39.73621,3
8,2014-11-13 19:45:36,-8.82205,39.73629,3
8,2014-11-13 19:45:37,-8.82197,39.73638,3
8,2014-11-13 19:45:38,-8.82191,39.73645,3
8,2014-11-13 19:45:39,-8.82183,39.73652,3
8,2014-11-13 19:45:40,-8.82173,39.73660,3
8,2014-11-13 19:45:41,-8.82170,39.73666,3
8,2014-11-13 19:45:42,-8.82161,39.73674,3
8,2014-11-13 19:45:43,-8.82154,39.73682,3
8,2014-11-13 19:45:44,-8.82146,39.73689,3
8,2014-11-13 19:45:45,-8.82138,39.73694,3
8,2014-11-13 19:45:46,-8.82132,39.73702,3
8,2014-11-13 19:45:47,-8.82125,39.73709,3
8,2014-11-13 19:45:48,-8.82119,39.73715,3
8,2014-11-13 19:45:49,-8.82111,39.73723,3
8,2014-11-13 19:45:50,-8.82103,39.73730,3
8,2014-11-13 19:45:51,-8.82093,39.73739,3
8,2014-11-13 19:45:52,-8.82085,39.73750,3
8,2014-11-13 19:45:53,-8.82076,39.73759,3
8,2014-11-13 19:45:54,-8.82067,39.73766,3
8,2014-11-13 19:45:55,-8.82056,39.73775,3
8,2014-11-13 19:45:56,-8.82043,39.73786,3
8,2014-11-13 19:45:57,-8.82032,39.73793,3
8,2014-11-13 19:45:58,-8.82026,39.73806,3
8,2014-11-13 19:45:59,-8.82011,39.73814,3
8,2014-11-13 19:46:00,-8.81998,39.73821,3
8,2014-11-13 19:46:01,-8.81980,39.73828,3
8,2014-11-13 19:46:02,-8.81968,39.73833,3
8,2014-11-13 19:46:03,-8.81951,39.73840,3
8,2014-11-13 19:46:04,-8.81940,39.73844,3
8,2014-11-13 19:46:05,-8.81927,39.73849,3
8,2014-11-13 19:46:06,-8.81910,39.73856,3
8,2014-11-13 19:46:07,-8.81901,39.73859,3
8,2014-11-13 19:46:08,-8.81888,39.73864,3
8,2014-11-13 19:46:09,-8.81875,39.73868,3
8,2014-11-13 19:46:10,-8.81864,39.73872,3
8,2014-11-13 19:46:11,-8.81852,39.73876,3
8,2014-11-13 19:46:12,-8.81842,39.73880,3
8,2014-11-13 19:46:13,-8.81833,39.73882,3
8,2014-11-13 19:46:14,-8.81827,39.73883,3
8,2014-11-13 19:46:15,-8.81821,39.73883,3
8,2014-11-13 19:46:16,-8.81812,39.73885,3
8,2014-11-13 19:46:17,-8.81803,39.73884,3
8,2014-11-13 19:46:18,-8.81792,39.73885,3
8,2014-11-13 19:46:19,-8.81789,39.73886,3
8,2014-11-13 19:46:20,-8.81778,39.73890,3
8,2014-11-13 19:46:21,-8.81771,39.73897,3
8,2014-11-13 19:46:23,-8.81767,39.73906,3
8,2014-11-13 19:46:24,-8.81767,39.73909,3
8,2014-11-13 19:46:25,-8.81769,39.73919,3
8,2014-11-13 19:46:26,-8.81772,39.73925,3
8,2014-11-13 19:46:27,-8.81778,39.73929,3
8,2014-11-13 19:46:29,-8.81779,39.73930,3
8,2014-11-13 19:46:33,-8.81805,39.73936,3
8,2014-11-13 19:46:34,-8.81825,39.73940,3
8,2014-11-13 19:46:35,-8.81838,39.73941,3
8,2014-11-13 19:46:36,-8.81849,39.73940,3
8,2014-11-13 19:46:37,-8.81862,39.73940,3
8,2014-11-13 19:46:38,-8.81875,39.73938,3
8,2014-11-13 19:46:39,-8.81888,39.73937,3
8,2014-11-13 19:46:40,-8.81901,39.73936,3
8,2014-11-13 19:46:41,-8.81911,39.73939,3
8,2014-11-13 19:46:42,-8.81919,39.73941,3
8,2014-11-13 19:46:43,-8.81928,39.73944,3
8,2014-11-13 19:46:44,-8.81933,39.73946,3
8,2014-11-13 19:46:45,-8.81940,39.73953,3
8,2014-11-13 19:46:46,-8.81943,39.73961,3
8,2014-11-13 19:46:47,-8.81944,39.73967,3
8,2014-11-13 19:46:48,-8.81944,39.73975,3
8,2014-11-13 19:46:49,-8.81942,39.73984,3
8,2014-11-13 19:46:50,-8.81940,39.73993,3
8,2014-11-13 19:46:51,-8.81938,39.74005,3
8,2014-11-13 19:46:52,-8.81935,39.74017,3
8,2014-11-13 19:46:53,-8.81934,39.74027,3
8,2014-11-13 19:46:54,-8.81932,39.74040,3
8,2014-11-13 19:46:55,-8.81928,39.74052,3
8,2014-11-13 19:46:56,-8.81927,39.74066,3
8,2014-11-13 19:46:57,-8.81926,39.74079,3
8,2014-11-13 19:46:58,-8.81924,39.74092,3
8,2014-11-13 19:46:59,-8.81923,39.74110,3
8,2014-11-13 19:47:00,-8.81922,39.74125,3
8,2014-11-13 19:47:01,-8.81923,39.74142,3
8,2014-11-13 19:47:02,-8.81922,39.74157,3
8,2014-11-13 19:47:03,-8.81921,39.74176,3
8,2014-11-13 19:47:04,-8.81919,39.74192,3
8,2014-11-13 19:47:05,-8.81917,39.74208,3
8,2014-11-13 19:47:06,-8.81917,39.74225,3
8,2014-11-13 19:47:07,-8.81916,39.74240,3
8,2014-11-13 19:47:08,-8.81915,39.74256,3
8,2014-11-13 19:47:09,-8.81915,39.74271,3
8,2014-11-13 19:47:10,-8.81915,39.74288,3
8,2014-11-13 19:47:11,-8.81914,39.74303,3
8,2014-11-13 19:47:12,-8.81912,39.74319,3
8,2014-11-13 19:47:13,-8.81911,39.74335,3
8,2014-11-13 19:47:14,-8.81907,39.74347,3
8,2014-11-13 19:47:15,-8.81905,39.74360,3
8,2014-11-13 19:47:16,-8.81908,39.74372,3
8,2014-11-13 19:47:17,-8.81908,39.74385,3
8,2014-11-13 19:47:18,-8.81902,39.74397,3
8,2014-11-13 19:47:19,-8.81901,39.74413,3
8,2014-11-13 19:47:20,-8.81900,39.74419,3
8,2014-11-13 19:47:21,-8.81897,39.74425,3
8,2014-11-13 19:47:22,-8.81897,39.74434,3
8,2014-11-13 19:47:23,-8.81894,39.74442,3
8,2014-11-13 19:47:24,-8.81892,39.74451,3
8,2014-11-13 19:47:25,-8.81889,39.74461,3
8,2014-11-13 19:47:26,-8.81884,39.74469,3
8,2014-11-13 19:47:27,-8.81880,39.74478,3
8,2014-11-13 19:47:28,-8.81875,39.74485,3
8,2014-11-13 19:47:29,-8.81868,39.74494,3
8,2014-11-13 19:47:30,-8.81857,39.74501,3
8,2014-11-13 19:47:31,-8.81850,39.74508,3
8,2014-11-13 19:47:32,-8.81842,39.74512,3
8,2014-11-13 19:47:33,-8.81831,39.74518,3
8,2014-11-13 19:47:34,-8.81822,39.74525,3
8,2014-11-13 19:47:35,-8.81816,39.74531,3
8,2014-11-13 19:47:36,-8.81811,39.74536,3
8,2014-11-13 19:47:37,-8.81805,39.74542,3
8,2014-11-13 19:47:38,-8.81800,39.74549,3
8,2014-11-13 19:47:39,-8.81797,39.74554,3
8,2014-11-13 19:47:40,-8.81794,39.74558,3
8,2014-11-13 19:47:41,-8.81792,39.74561,3
8,2014-11-13 19:47:42,-8.81787,39.74567,3
8,2014-11-13 19:47:43,-8.81781,39.74573,3
8,2014-11-13 19:47:44,-8.81778,39.74576,3
8,2014-11-13 19:47:45,-8.81769,39.74577,3
8,2014-11-13 19:47:46,-8.81761,39.74582,3
8,2014-11-13 19:47:47,-8.81752,39.74584,3
8,2014-11-13 19:47:48,-8.81741,39.74587,3
8,2014-11-13 19:47:49,-8.81732,39.74591,3
8,2014-11-13 19:47:50,-8.81724,39.74592,3
8,2014-11-13 19:47:51,-8.81716,39.74596,3
8,2014-11-13 19:47:52,-8.81707,39.74599,3
8,2014-11-13 19:47:53,-8.81697,39.74603,3
8,2014-11-13 19:47:54,-8.81686,39.74607,3
8,2014-11-13 19:47:55,-8.81676,39.74610,3
8,2014-11-13 19:47:56,-8.81669,39.74616,3
8,2014-11-13 19:47:57,-8.81659,39.74620,3
8,2014-11-13 19:47:58,-8.81649,39.74623,3
8,2014-11-13 19:47:59,-8.81641,39.74623,3
8,2014-11-13 19:48:00,-8.81632,39.74626,3
8,2014-11-13 19:48:01,-8.81625,39.74627,3
8,2014-11-13 19:48:02,-8.81619,39.74626,3
8,2014-11-13 19:48:03,-8.81615,39.74628,3
8,2014-11-13 19:48:04,-8.81606,39.74622,3
8,2014-11-13 19:48:05,-8.81604,39.74623,3
8,2014-11-13 19:48:06,-8.81598,39.74623,3
8,2014-11-13 19:48:08,-8.81594,39.74624,3
8,2014-11-13 19:48:09,-8.81593,39.74625,3
8,2014-11-13 19:48:10,-8.81590,39.74625,3
8,2014-11-13 19:48:11,-8.81586,39.74626,3
8,2014-11-13 19:48:12,-8.81583,39.74627,3
8,2014-11-13 19:48:13,-8.81579,39.74628,3
8,2014-11-13 19:48:14,-8.81576,39.74629,3
8,2014-11-13 19:48:16,-8.81558,39.74626,3
8,2014-11-13 19:48:18,-8.81550,39.74637,3
8,2014-11-13 19:48:19,-8.81552,39.74641,3
8,2014-11-13 19:48:21,-8.81545,39.74652,3
8,2014-11-13 19:48:22,-8.81542,39.74655,3
8,2014-11-13 19:48:23,-8.81540,39.74658,3
8,2014-11-13 19:48:24,-8.81537,39.74661,3
8,2014-11-13 19:48:25,-8.81536,39.74662,3
8,2014-11-13 19:48:26,-8.81533,39.74665,3
8,2014-11-13 19:48:27,-8.81541,39.74674,3
8,2014-11-13 19:48:28,-8.81536,39.74681,3
8,2014-11-13 19:48:29,-8.81534,39.74685,3
8,2014-11-13 19:48:30,-8.81526,39.74689,3
8,2014-11-13 19:48:31,-8.81517,39.74692,3
8,2014-11-13 19:48:32,-8.81510,39.74695,3
8,2014-11-13 19:48:33,-8.81505,39.74699,3
8,2014-11-13 19:48:34,-8.81498,39.74706,3
8,2014-11-13 19:48:35,-8.81491,39.74711,3
8,2014-11-13 19:48:36,-8.81485,39.74714,3
8,2014-11-13 19:48:37,-8.81478,39.74715,3
8,2014-11-13 19:48:38,-8.81473,39.74716,3
8,2014-11-13 19:48:39,-8.81469,39.74720,3
8,2014-11-13 19:48:40,-8.81463,39.74722,3
8,2014-11-13 19:48:41,-8.81458,39.74725,3
8,2014-11-13 19:48:42,-8.81450,39.74728,3
8,2014-11-13 19:48:43,-8.81445,39.74729,3
8,2014-11-13 19:48:44,-8.81433,39.74732,3
8,2014-11-13 19:48:45,-8.81427,39.74734,3
8,2014-11-13 19:48:46,-8.81420,39.74739,3
8,2014-11-13 19:48:47,-8.81410,39.74744,3
8,2014-11-13 19:48:48,-8.81405,39.74737,3
8,2014-11-13 19:48:49,-8.81400,39.74742,3
8,2014-11-13 19:48:50,-8.81376,39.74745,3
8,2014-11-13 19:48:51,-8.81368,39.74745,3
8,2014-11-13 19:48:52,-8.81356,39.74744,3
8,2014-11-13 19:48:53,-8.81351,39.74748,3
8,2014-11-13 19:48:54,-8.81341,39.74748,3
8,2014-11-13 19:48:55,-8.81331,39.74749,3
8,2014-11-13 19:48:56,-8.81320,39.74751,3
8,2014-11-13 19:48:57,-8.81309,39.74756,3
8,2014-11-13 19:48:58,-8.81298,39.74755,3
8,2014-11-13 19:48:59,-8.81292,39.74749,3
8,2014-11-13 19:49:00,-8.81282,39.74746,3
8,2014-11-13 19:49:01,-8.81272,39.74749,3
8,2014-11-13 19:49:02,-8.81260,39.74753,3
8,2014-11-13 19:49:03,-8.81251,39.74754,3
8,2014-11-13 19:49:04,-8.81238,39.74755,3
8,2014-11-13 19:49:05,-8.81226,39.74760,3
8,2014-11-13 19:49:06,-8.81217,39.74762,3
8,2014-11-13 19:49:07,-8.81208,39.74766,3
8,2014-11-13 19:49:08,-8.81199,39.74768,3
8,2014-11-13 19:49:09,-8.81190,39.74773,3
8,2014-11-13 19:49:10,-8.81179,39.74778,3
8,2014-11-13 19:49:11,-8.81170,39.74782,3
8,2014-11-13 19:49:12,-8.81159,39.74787,3
8,2014-11-13 19:49:13,-8.81150,39.74791,3
8,2014-11-13 19:49:14,-8.81142,39.74795,3
8,2014-11-13 19:49:15,-8.81132,39.74799,3
8,2014-11-13 19:49:16,-8.81122,39.74804,3
8,2014-11-13 19:49:17,-8.81112,39.74809,3
8,2014-11-13 19:49:18,-8.81103,39.74811,3
8,2014-11-13 19:49:19,-8.81093,39.74815,3
8,2014-11-13 19:49:20,-8.81087,39.74818,3
8,2014-11-13 19:49:21,-8.81075,39.74822,3
8,2014-11-13 19:49:22,-8.81065,39.74826,3
8,2014-11-13 19:49:23,-8.81055,39.74827,3
8,2014-11-13 19:49:24,-8.81046,39.74830,3
8,2014-11-13 19:49:25,-8.81037,39.74832,3
8,2014-11-13 19:49:26,-8.81027,39.74834,3
8,2014-11-13 19:49:27,-8.81020,39.74841,3
8,2014-11-13 19:49:28,-8.81012,39.74845,3
8,2014-11-13 19:49:29,-8.81005,39.74844,3
8,2014-11-13 19:49:30,-8.80996,39.74848,3
8,2014-11-13 19:49:31,-8.80988,39.74846,3
8,2014-11-13 19:49:32,-8.80987,39.74861,3
8,2014-11-13 19:49:33,-8.80981,39.74864,3
8,2014-11-13 19:49:34,-8.80966,39.74865,3
8,2014-11-13 19:49:35,-8.80960,39.74875,3
8,2014-11-13 19:49:36,-8.80943,39.74872,3
8,2014-11-13 19:49:37,-8.80917,39.74877,3
8,2014-11-13 19:49:38,-8.80901,39.74887,3
8,2014-11-13 19:49:39,-8.80897,39.74890,3
8,2014-11-13 19:49:40,-8.80885,39.74895,3
8,2014-11-13 19:49:41,-8.80875,39.74898,3
8,2014-11-13 19:49:42,-8.80861,39.74902,3
8,2014-11-13 19:49:43,-8.80847,39.74904,3
8,2014-11-13 19:49:44,-8.80838,39.74907,3
8,2014-11-13 19:49:45,-8.80834,39.74908,3
8,2014-11-13 19:49:46,-8.80824,39.74911,3
8,2014-11-13 19:49:47,-8.80817,39.74912,3
8,2014-11-13 19:49:48,-8.80808,39.74912,3
8,2014-11-13 19:49:49,-8.80797,39.74913,3
8,2014-11-13 19:49:50,-8.80787,39.74917,3
8,2014-11-13 19:49:51,-8.80779,39.74919,3
8,2014-11-13 19:49:52,-8.80773,39.74920,3
8,2014-11-13 19:49:54,-8.80771,39.74919,3
8,2014-11-13 19:49:55,-8.80771,39.74918,3
8,2014-11-13 19:49:56,-8.80768,39.74918,3
8,2014-11-13 19:49:57,-8.80767,39.74919,3
8,2014-11-13 19:49:58,-8.80766,39.74918,3
8,2014-11-13 19:49:59,-8.80764,39.74917,3
8,2014-11-13 19:50:00,-8.80763,39.74916,3
8,2014-11-13 19:50:01,-8.80759,39.74917,3
8,2014-11-13 19:50:02,-8.80756,39.74916,3
8,2014-11-13 19:50:03,-8.80752,39.74915,3
8,2014-11-13 19:50:04,-8.80749,39.74915,3
8,2014-11-13 19:50:05,-8.80745,39.74914,3
8,2014-11-13 19:50:06,-8.80736,39.74914,3
8,2014-11-13 19:50:07,-8.80730,39.74914,3
8,2014-11-13 19:50:08,-8.80724,39.74911,3
8,2014-11-13 19:50:09,-8.80715,39.74905,3
8,2014-11-13 19:50:10,-8.80709,39.74903,3
8,2014-11-13 19:50:11,-8.80704,39.74903,3
8,2014-11-13 19:50:12,-8.80696,39.74899,3
8,2014-11-13 19:50:13,-8.80686,39.74895,3
8,2014-11-13 19:50:14,-8.80677,39.74891,3
8,2014-11-13 19:50:15,-8.80668,39.74889,3
8,2014-11-13 19:50:16,-8.80658,39.74886,3
8,2014-11-13 19:50:17,-8.80647,39.74882,3
8,2014-11-13 19:50:18,-8.80635,39.74878,3
8,2014-11-13 19:50:19,-8.80623,39.74873,3
8,2014-11-13 19:50:20,-8.80614,39.74869,3
8,2014-11-13 19:50:21,-8.80603,39.74864,3
8,2014-11-13 19:50:22,-8.80595,39.74862,3
8,2014-11-13 19:50:23,-8.80583,39.74857,3
8,2014-11-13 19:50:24,-8.80573,39.74852,3
8,2014-11-13 19:50:25,-8.80563,39.74847,3
8,2014-11-13 19:50:26,-8.80555,39.74842,3
8,2014-11-13 19:50:27,-8.80552,39.74844,3
8,2014-11-13 19:50:28,-8.80546,39.74844,3
8,2014-11-13 19:50:29,-8.80541,39.74841,3
8,2014-11-13 19:50:30,-8.80537,39.74837,3
8,2014-11-13 19:50:31,-8.80535,39.74834,3
8,2014-11-13 19:50:32,-8.80538,39.74830,3
8,2014-11-13 19:50:33,-8.80537,39.74827,3
8,2014-11-13 19:50:34,-8.80536,39.74828,3
8,2014-11-13 19:50:36,-8.80535,39.74825,3
8,2014-11-13 19:50:37,-8.80534,39.74824,3
8,2014-11-13 19:50:38,-8.80535,39.74827,3
8,2014-11-13 19:50:39,-8.80537,39.74829,3
8,2014-11-13 19:50:40,-8.80539,39.74829,3
8,2014-11-13 19:50:41,-8.80540,39.74830,3
8,2014-11-13 19:50:44,-8.80541,39.74832,3
8,2014-11-13 19:50:47,-8.80542,39.74831,3
8,2014-11-13 19:50:48,-8.80541,39.74829,3
8,2014-11-13 19:50:49,-8.80539,39.74829,3
8,2014-11-13 19:50:51,-8.80539,39.74827,3
8,2014-11-13 19:50:52,-8.80538,39.74825,3
8,2014-11-13 19:50:53,-8.80535,39.74822,3
8,2014-11-13 19:50:54,-8.80531,39.74819,3
8,2014-11-13 19:50:55,-8.80531,39.74815,3
8,2014-11-13 19:50:56,-8.80530,39.74811,3
8,2014-11-13 19:50:57,-8.80529,39.74803,3
8,2014-11-13 19:50:58,-8.80528,39.74798,3
8,2014-11-13 19:50:59,-8.80530,39.74794,3
8,2014-11-13 19:51:00,-8.80527,39.74791,3
8,2014-11-13 19:51:01,-8.80530,39.74787,3
