len
73.9265332881292
78.0968851249982
79.1599402939104
99.5497601677758
125.395867463951
126.642892197028
127.770955205395
130.315220114137
141.253510552501
152.688077665508
153.691023446514
154.095884805916
165.876225759191
171.138242271359
179.967993948088
193.257518300177
194.484398510619
198.814498515953
201.303947233466
205.996128077206
209.308636388676
220.721596763233
227.152797854528
229.047512881965
238.496488033196
242.836045897944
248.047731071543
252.479114399761
253.736978100162
253.777939327943
259.491575311041
266.888029373177
268.319527268108
270.049407511324
271.617753323652
277.653296191139
277.737559157054
280.591690560959
282.229483559069
283.024382257568
294.545172096486
302.284973140435
313.571190845118
353.938460975482
354.599809746114
369.65583413855
371.567507913608
376.135903767368
377.137992163317
377.287270207688
381.058443294022
382.528630380046
382.57431099894
384.524518173443
391.920560129833
397.943410266616
399.184159865897
406.491423895186
413.279518930345
417.820957050396
431.922371351856
434.420412995048
435.649927859379
437.971985400938
439.487350713516
440.860828508455
453.323213849628
454.610138971521
461.34725697435
462.531145839727
473.176780440812
473.417385741698
487.20321709079
488.362567972646
490.517406244223
491.547619376482
302.284973140435
313.571190845118
353.938460975482
354.599809746114
369.65583413855
371.567507913608
376.135903767368
377.137992163317
377.287270207688
381.058443294022
382.528630380046
382.57431099894
384.524518173443
391.920560129833
397.943410266616
399.184159865897
406.491423895186
413.279518930345
417.820957050396
431.922371351856
434.420412995048
435.649927859379
437.971985400938
439.487350713516
440.860828508455
453.323213849628
454.610138971521
461.34725697435
462.531145839727
473.176780440812
473.417385741698
487.20321709079
488.362567972646
490.517406244223
491.547619376482
504.113032268948
515.437613401898
518.414796046325
526.249083623633
540.361750236983
545.669682992715
547.74795049024
552.6501437591
562.194203689755
564.773225309478
565.803539813327
569.25127407634
581.308138123446
584.5840532859
585.697633518616
586.168967935616
588.928038731201
600.645964779164
602.997601941418
607.221913011443
612.208802152582
618.695620999501
618.777792236821
634.261403469607
638.068226744001
638.443797487497
649.51446672432
650.006276625249
652.714952525752
652.725228402142
653.053928910348
659.04654948323
662.539407022635
663.89969200078
665.745601713297
670.663338158205
670.962108368602
672.726848595652
676.542958080974
676.921281853951
688.446144320721
696.346689669164
696.54072223665
697.938866593335
697.938866593335
710.138598992236
733.908064245714
734.049138085568
736.389185847696
736.838221773822
746.187287184938
747.719998552612
756.713164186409
757.52813327153
762.728914688822
770.681720079301
776.742315284397
781.866005215646
783.660310965539
786.39640878656
793.047591974378
796.810830966618
812.320573783405
813.949709627466
814.759987773901
822.260368412834
822.362043009533
835.428000264098
838.694901275874
839.135620630849
844.163375162491
847.994293150388
849.836518049816
853.747535102171
863.004025815451
863.200773330445
864.988039073153
868.369454892579
870.353613297637
879.442859298584
884.202017869633
892.648175292561
895.555450709694
897.914386928372
898.044376193204
901.170915157467
907.697195405578
916.947776964527
917.932813555411
931.512220839722
933.528551664055
936.896491035201
943.387475386992
948.279283835722
952.945632840619
975.142172508646
976.286578064883
979.627146506658
981.491772707342
993.932795278228
997.23012225919
710.138598992236
733.908064245714
734.049138085568
736.389185847696
736.838221773822
746.187287184938
747.719998552612
756.713164186409
757.52813327153
762.728914688822
770.681720079301
776.742315284397
781.866005215646
783.660310965539
786.39640878656
793.047591974378
796.810830966618
812.320573783405
813.949709627466
814.759987773901
822.260368412834
822.362043009533
835.428000264098
838.694901275874
839.135620630849
844.163375162491
847.994293150388
849.836518049816
853.747535102171
863.004025815451
863.200773330445
864.988039073153
868.369454892579
870.353613297637
879.442859298584
884.202017869633
892.648175292561
895.555450709694
897.914386928372
898.044376193204
901.170915157467
907.697195405578
916.947776964527
917.932813555411
931.512220839722
933.528551664055
936.896491035201
943.387475386992
948.279283835722
952.945632840619
975.142172508646
976.286578064883
979.627146506658
981.491772707342
993.932795278228
997.23012225919
1008.30844842155
1015.26276717298
1021.95897740148
1023.50996666563
1025.72634846059
1040.93022289762
1044.69894579276
1063.68914283861
1066.50553649634
1098.17241742871
1099.94554516323
1100.28110870759
1117.10461754846
1127.13148699961
1130.703427659
1141.79211104889
1148.74202098377
1150.68952341236
1153.52741131753
1181.30402531352
1182.85377890384
1189.64090958904
1194.5726831164
1201.0738716629
1209.46266190095
1210.6226098164
1215.82069818877
1245.83897732318
1248.73994097827
1253.60523221879
1263.77010136858
1269.44625751266
1276.90927693133
1283.99713906617
1287.01757957198
1287.96762543597
1294.33668140139
1303.88705423985
1322.54412083275
1333.62844971586
1341.34924941851
1361.41858491953
1367.83324774449
1377.38515901258
1377.97613633514
1406.56057003465
1408.79547492873
1427.33138034197
1433.67167228619
1434.90596051189
1436.30851783749
1440.4936498755
1465.28432285739
1479.75693404453
1482.26625797829
1490.9065643283
1492.65823562965
1494.00601693657
1532.6817800354
1547.76308724562
1548.5992311207
1548.69793630315
1557.89364101275
1565.10179070418
1566.19896532755
1567.12991803543
1617.63499061844
1620.86049240662
1625.90215048059
1637.16036684028
1637.7231355625
1638.80040883402
1640.71312915622
1673.57810555398
1697.53599217509
1704.90638959786
1713.92106155073
1719.88549046198
1720.3370922939
1733.1449111124
1747.28118979456
1759.58028583486
1760.16838536121
1763.96478122942
1771.59115356829
1776.19907178653
1790.73792895166
1795.87440167886
1808.25336976699
1845.58227040783
1871.03905804817
1877.66623713641
1911.64539163982
1914.63114490113
1945.29163306051
1949.75610495284
1963.29352851472
1979.14828743554
1989.62437585379
1989.79236930745
1993.30340467532
1998.92418529741
2005.38602272507
2006.97780724646
2019.24319835176
2058.41788845823
2058.63896071812
2066.45995134407
2086.67498309393
2125.71172871623
2131.87239529236
2134.87630179736
2141.69038638195
2145.49379410601
2163.9903457244
2174.71265364461
2190.96313743428
2197.26894733491
2203.57571780267
2207.93157951182
2213.47447819395
2218.63859677014
2236.19172031303
2242.43822373762
2243.92376398746
2251.1013045181
2307.8191405531
2312.67933760307
2314.83198236964
2327.95200136748
2368.42549248649
2376.86817964679
2381.58136564935
2397.26007456293
2406.22303223064
2424.70735293374
2428.04700625017
2444.66707473861
2479.83993930238
2497.00577256205
2506.72366243019
2527.37924504523
2568.96057046884
2579.12663189463
2583.85887086108
2612.05947319658
2623.60011713114
2627.14225877753
2680.45022326598
2761.22325527701
2781.70591813318
2810.71908475636
2874.18181172798
2888.17177741652
2901.67900991575
2922.42062518982
2925.32808939192
2933.9140935166
2938.0897454042
2968.68815822058
3000.35028247647
3026.68612988816
3031.945602015
3035.43913080351
3043.92114650744
3090.50791626192
3095.78490668016
3149.28246354547
3168.95909947619
3183.64208191713
3183.66010530594
3192.43341485055
3197.52357743727
3202.53093688366
3218.53537353049
3266.79751751649
3270.73216155744
3276.91723864828
3278.35447058825
3332.25138387957
3343.93468446904
3350.48833491414
3353.3007833525
3361.8688509796
3403.78482654414
3410.51104697843
3412.05616567788
3417.00873825722
3439.63739676636
3441.14283609741
3447.34416641583
3511.23257611814
3539.31444583009
3572.16471332933
3573.74584722849
3582.77184093352
3602.79987866623
3605.71502581512
3633.06131310043
3652.2731224207
3701.81197423126
3725.77152415203
3755.27243011525
3756.41888083632
3756.85119270327
3786.62778072524
3810.33339612741
3817.50752415124
3836.75863262361
3847.81129729356
3873.37449390022
3894.36030679807
3900.30452397452
3913.87191033633
3992.16015270474
4018.26579219741
4055.85587804195
4057.7748451233
4093.8061926484
4112.1259172442
4114.75281850447
4136.12552162911
4146.62320469397
4147.12304933605
4178.85033308469
4185.71601393774
4194.33240233493
4236.30281570373
4246.71289019347
4260.39684835117
4278.99889774334
4280.16958686938
4286.24236145331
4290.16464155786
4333.33182260458
4340.94582621815
4349.74054891887
4377.47237004272
4396.83759026677
4397.16204113897
4439.03093768766
4480.87971617199
4522.0672684456
4539.50064740417
4593.99309260849
4609.48022137731
4616.44296225628
4633.19483661229
4679.65106175056
4691.09856705982
4699.63376206382
4715.8741848395
4757.02289862915
4789.72009338421
4806.10375662162
4806.16647361815
4823.71703897059
4824.8892783454
4828.08610342191
4863.46032859508
4933.82582791848
4941.07645658989
4941.66082345619
4971.67199535242
4972.42870328669
4976.85779323865
5000.78251006893
5032.39220610192
5036.08022104386
5054.07940614449
5159.29186273755
5187.21885565268
5190.85103529441
5246.42303135272
5263.0362841836
